"V1","V2","V3","V4","V5","V6","V7"
14.8656312625251,14.7909819639279,0.0821643378356713,0.433867741132264,0.576593186372745,0.576553106212425,0.122
9.93877755511022,8.0874749498998,0.00300602199398798,0.820641284358717,0.840841683366733,1.94519038076152,0.268
14.5073146292585,14.387875751503,0.755511024488978,0.590180364819639,0.96877755511022,2.21543086172345,0.255
1.95130260521042,13.7309619238477,0.659318640681363,0.701402808597194,0.552224448897796,2.51182364729459,0.502
7.10210420841683,11.2078156312625,0.891783568216433,0.463927861072144,0.41438877755511,1.55290581162325,0.841
5.56432865731463,7.05731462925852,0.820641284358717,0.333667341332665,0.617715430861723,0.114529058116232,0.156
11.1630260521042,10.1477955911824,0.344689385310621,0.172344697655311,0.966492985971944,2.92735470941884,0.741
7.47535070140281,8.49058116232465,0.105210429789579,0.855711424288577,0.738036072144289,0.111623246492986,0.615
7.80380761523046,11.9244488977956,0.208416841583166,0.0330661419338677,0.887294589178357,0.919438877755511,0.052
5.80320641282565,14.5521042084168,0.133266541733467,0.863727456272545,0.535470941883768,0.53877755511022,0.289
5.62404809619238,2.75751503006012,0.48997996502004,0.586172348827655,0.354228456913828,1.33496993987976,0.366
10.0134268537074,4.65360721442886,0.400801609198397,0.125250509749499,0.48749498997996,1.54709418837675,0.453
1.6377755511022,13.8653306613226,0.824649300350701,0.29759519740481,0.650460921843687,1.76503006012024,0.018
4.35501002004008,9.83426853707415,0.100200409799599,0.150300609699399,0.785250501002004,1.62264529058116,0.893
11.9543086172345,8.8190380761523,0.423847701152305,0.931863728136272,0.540801603206413,0.82064128256513,0.665
1.23466933867735,13.5219438877756,0.719438880561122,0.0871743578256513,0.934509018036072,2.4624248496994,0.032
6.81843687374749,12.1185370741483,0.841683368316633,0.174348705651303,0.616953907815631,0.835170340681363,0.402
6.50490981963928,8.84889779559118,0.546092188907816,0.0490982059018036,0.27122244488978,1.97715430861723,0.238
9.11763527054108,14.3430861723447,0.859719440280561,0.882765532234469,0.976392785571142,0.750901803607214,0.645
9.50581162324649,11.4317635270541,0.51503006496994,0.296593193406814,0.910140280561122,2.43627254509018,0.359
10.2821643286573,10.1776553106212,0.466933873066132,0.367735477264529,0.43875751503006,0.187174348697395,0.853
0.786773547094188,3.48907815631263,0.894789580210421,0.0130260619739479,0.856833667334669,0.739278557114228,0.911
1.29438877755511,4.83276553106212,0.19238477761523,0.596192388807615,0.610100200400802,0.721843687374749,0.713
1.21973947895792,9.14749498997996,0.598196396803607,0.204408825591182,0.295591182364729,1.44829659318637,0.399
14.1191382765531,10.9540080160321,0.601202408797595,0.107214437785571,0.430380761523046,2.22705410821643,0.457
11.2675350701403,10.1627254509018,0.928857716142285,0.415831669168337,0.424288577154309,2.49148296593186,0.6
7.35591182364729,14.4625250501002,0.0601202498797595,0.488977961022044,0.656553106212425,2.68326653306613,0.811
10.9241482965932,8.02775551102205,0.30260521739479,0.249499005501002,0.641322645290581,1.5877755511022,0.89
12.5962925851703,9.26693386773547,0.634268540731463,0.153306621693387,0.897194388777555,2.43917835671343,0.801
10.5658316633267,13.8951903807615,0.715430864569138,0.955911824088176,0.789819639278557,1.69238476953908,0.869
8.07254509018036,11.5512024048096,0.813627256372745,0.781563128436874,0.310060120240481,1.15480961923848,0.063
4.89248496993988,12.9844689378758,0.331663333336673,0.143286581713427,0.31310621242485,1.27104208416834,0.205
1.83186372745491,1.59298597194389,0.471943893056112,0.627254512745491,0.872064128256513,2.05561122244489,0.685
5.14629258517034,7.59478957915832,0.68737475262525,0.693386776613226,0.800480961923848,0.454509018036072,0.688
2.45891783567134,10.4463927855711,0.806613228386774,0.339679365320641,0.990100200400802,1.06763527054108,0.759
4.19078156312625,10.1328657314629,0.637274552725451,0.608216436783567,0.866733466933868,1.83186372745491,0.121
8.0874749498998,7.0125250501002,0.321643293356713,0.56012024487976,0.897955911823647,1.62845691382766,0.844
8.17705410821643,1.96623246492986,0.893787576212425,0.0911823738176352,0.355751503006012,1.87254509018036,0.232
12.4619238476954,2.72765531062124,0.186372753627254,0.554108220891784,0.862164328657315,1.35531062124249,0.204
2.30961923847695,10.610621242485,0.158316641683367,0.519038080961924,0.635991983967936,2.56122244488978,0.022
5.63897795591182,3.81753507014028,0.318637281362725,0.585170344829659,0.580400801603206,2.12535070140281,0.409
8.22184368737475,1.9811623246493,0.477955917044088,0.284569145430862,0.7174749498998,1.37855711422846,0.88
9.83426853707415,5.14629258517034,0.534068140931864,0.166332673667335,0.780681362725451,2.03817635270541,0.43
7.02745490981964,12.1931863727455,0.781563128436874,0.290581169418838,0.538517034068136,1.39889779559118,0.3
9.41623246492986,10.3866733466934,0.75751503248497,0.924849700150301,0.543847695390782,2.07304609218437,0.487
8.34128256513026,1.32424849699399,0.0410821739178357,0.595190384809619,0.720521042084168,1.28266533066132,0.943
5.69869739478958,2.53356713426854,0.684368740631263,0.813627256372745,0.467695390781563,1.90450901803607,0.379
10.7897795591182,6.22124248496994,0.488977961022044,0.9749499000501,0.971062124248497,0.393486973947896,0.443
8.31142284569138,14.4774549098196,0.736472948527054,0.504008020991984,0.992384769539078,2.24158316633267,0.913
8.84889779559118,3.72795591182365,0.871743488256513,0.266533073466934,0.326813627254509,2.22414829659319,0.726
3.20541082164329,8.38607214428858,0.0150300699699399,0.551102208897796,0.803527054108216,1.86092184368737,0.824
5.83306613226453,13.4174348697395,0.356713433286573,0.817635272364729,0.799719438877756,2.45661322645291,0.123
6.38547094188377,3.62344689378758,0.428857721142284,0.0450901899098196,0.375551102204409,1.28847695390782,0.595
4.01162324649299,9.23707414829659,0.408817641182365,0.750501004498998,0.633707414829659,1.00661322645291,0.108
1.68256513026052,8.20691382765531,0.00801604198396793,0.0190380859619238,0.89186372745491,2.73266533066132,0.378
12.4022044088176,14.4326653306613,0.645290584709419,0.982965932034068,0.689298597194389,1.00370741482966,0.667
6.29589178356713,11.3720440881764,0.360721449278557,0.751503008496994,0.369458917835671,2.46533066132265,0.25
10.9390781563126,1.02565130260521,0.567134272865731,0.23747495752505,0.763166332665331,0.280160320641283,0.196
2.90681362725451,9.84919839679359,0.240480969519038,0.758517036482966,0.792104208416834,0.890380761523046,0.098
5.17615230460922,6.13166332665331,0.629258520741483,0.632264532735471,0.806573146292585,0.989178356713427,0.847
1.84679358717435,9.34158316633266,0.425851709148297,0.649298600701403,0.73498997995992,1.68657314629259,0.675
2.83216432865731,6.96773547094188,0.835671344328657,0.799599200400802,0.701482965931864,2.91282565130261,0.193
14.9552104208417,1.11523046092184,0.213426861573146,0.353707421292585,0.754789579158317,2.25901803607214,0.012
3.14569138276553,13.5816633266533,0.234468945531062,0.725450904549098,0.821042084168337,0.515531062124248,0.296
6.13166332665331,12.2827655310621,0.195390789609218,0.663326656673347,0.524048096192385,0.564929859719439,0.959
7.8187374749499,12.8799599198397,0.919839680160321,0.645290584709419,0.40372745490982,1.99458917835671,0.475
0.861422845691383,12.9993987975952,0.151302613697395,0.883767536232465,0.545370741482966,2.89539078156313,0.762
1.99609218436874,3.71302605210421,0.783567136432866,0.0731463018537074,0.627615230460922,1.77084168336673,0.279
10.7002004008016,7.44549098196393,0.465931869068136,0.853707416292585,0.722805611222445,0.945591182364729,0.86
1.13016032064128,13.0143286573146,0.619238480761523,0.346693393306613,0.254468937875751,2.42755511022044,0.473
4.862625250501,8.93847695390782,0.431863733136272,0.138276561723447,0.546132264529058,2.32294589178357,0.587
13.8504008016032,1.41382765531062,0.155310629689379,0.244488985511022,0.984769539078156,0.93687374749499,0.028
8.11733466933868,8.59509018036072,0.341683373316633,0.117234477765531,0.842364729458918,2.14278557114228,0.875
8.13226452905812,7.90831663326653,0.5250501049499,0.878757516242485,0.433426853707415,0.637575150300601,0.638
12.1334669338677,7.87845691382766,0.348697401302605,0.373747501252505,0.510340681362725,1.61683366733467,0.756
5.59418837675351,11.5661322645291,0.749499000501002,0.250501009498998,0.816472945891784,0.8874749498998,0.071
